TIPO_CTE,INGRESO_INFERIDO,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
REGULAR,59404,Medio ,0,176,676,51,Familiares,Posgrado
BUENO,47699,Bajo,0,189,726,51,Renta,Licenciatura
REGULAR,67530,Mínimo,0,196,780,51,Renta,Preparatoria
REGULAR,58210,Medio ,0,203,695,51,Hipoteca,Licenciatura
BUENO,51336,Bajo,0,205,711,51,Renta,Licenciatura
BUENO,70789,Bajo,0,207,727,51,Hipoteca,Posgrado
BUENO,63604,Bajo,0,208,701,51,Propia,Preparatoria
BUENO,60374,Bajo,0,210,732,51,Renta,Posgrado
BUENO,48529,Bajo,0,215,740,51,Propia,Posgrado
BUENO,65083,Mínimo,0,218,754,51,Propia,Posgrado
REGULAR,59440,Mínimo,0,218,774,51,Propia,Licenciatura
BUENO,52230,Bajo,0,219,728,51,Familiares,Preparatoria
BUENO,67901,Bajo,0,219,733,51,Familiares,Licenciatura
BUENO,65566,Mínimo,0,219,757,51,Familiares,Licenciatura
BUENO,61425,Bajo,0,220,723,51,Hipoteca,Preparatoria
REGULAR,46549,Bajo,0,220,740,51,Familiares,Posgrado
BUENO,67091,Bajo,0,222,715,51,Renta,Posgrado
BUENO,59905,Bajo,0,223,712,51,Familiares,Licenciatura
REGULAR,50815,Bajo,0,223,723,51,Propia,Preparatoria
BUENO,69997,Mínimo,0,224,757,51,Renta,Licenciatura
REGULAR,65766,Bajo,0,228,740,51,Renta,Preparatoria
BUENO,59762,Bajo,0,232,740,51,Renta,Preparatoria
REGULAR,47986,Mínimo,0,233,779,51,Propia,Posgrado
BUENO,67295,Bajo,0,234,740,51,Familiares,Posgrado
BUENO,58282,Bajo,0,238,705,51,Renta,Licenciatura
REGULAR,51890,Bajo,0,239,734,51,Hipoteca,Preparatoria
REGULAR,70543,Medio ,0,242,674,51,Renta,Preparatoria
BUENO,64594,Bajo,0,242,745,51,Propia,Preparatoria
BUENO,61316,Bajo,0,248,720,51,Propia,Posgrado
BUENO,47904,Mínimo,0,249,751,51,Propia,Preparatoria
REGULAR,66096,Mínimo,0,251,779,51,Hipoteca,Preparatoria
BUENO,59798,Bajo,0,254,744,51,Familiares,Preparatoria
BUENO,51802,Bajo,0,257,715,51,Propia,Preparatoria
MALO,69286,Alto,4,89,0,52,Familiares,Licenciatura
MALO,65962,Alto,4,89,0,52,Renta,Posgrado
MALO,60921,Alto,5,89,0,52,Familiares,Preparatoria
MALO,47499,Alto,5,89,0,52,Familiares,Posgrado
MALO,67496,Alto,4,89,0,52,Propia,Licenciatura
MALO,59413,Alto,4,89,0,52,Renta,Preparatoria
MALO,51363,Alto,4,89,0,52,Renta,Preparatoria
MALO,70753,Alto,5,90,0,52,Hipoteca,Posgrado
MALO,65537,Alto,3,90,0,52,Propia,Preparatoria
MALO,60406,Alto,3,90,0,52,Familiares,Preparatoria
MALO,48966,Alto,3,90,0,52,Familiares,Preparatoria
MALO,66745,Alto,4,90,0,52,Propia,Posgrado
MALO,58631,Alto,3,90,0,52,Hipoteca,Licenciatura
MALO,52950,Alto,5,90,0,52,Renta,Preparatoria
MALO,69966,Alto,1,91,0,52,Familiares,Licenciatura
MALO,64981,Alto,2,91,0,52,Renta,Licenciatura
MALO,62569,Alto,2,91,0,52,Propia,Posgrado
MALO,47965,Alto,3,91,0,52,Hipoteca,Licenciatura
MALO,66178,Alto,3,91,0,52,Propia,Preparatoria
MALO,60731,Alto,1,91,0,52,Renta,Preparatoria
MALO,51867,Alto,1,91,0,52,Hipoteca,Posgrado
MALO,69372,Alto,2,92,0,52,Familiares,Preparatoria
MALO,66990,Alto,1,92,0,52,Renta,Licenciatura
MALO,60999,Alto,5,92,0,52,Renta,Licenciatura
MALO,47558,Alto,3,93,0,52,Propia,Preparatoria
MALO,68548,Alto,5,93,0,52,Propia,Posgrado
MALO,59488,Alto,4,93,0,52,Familiares,Preparatoria
MALO,51427,Alto,2,93,0,52,Hipoteca,Preparatoria
MALO,71856,Alto,3,93,0,52,Familiares,Posgrado
MALO,65620,Alto,5,93,0,52,Renta,Licenciatura
MALO,60481,Alto,5,94,0,52,Hipoteca,Posgrado
MALO,49261,Alto,3,94,0,52,Familiares,Preparatoria
MALO,68107,Alto,3,94,0,52,Familiares,Preparatoria
MALO,59547,Alto,3,94,0,52,Renta,Preparatoria
MALO,52268,Alto,2,94,0,52,Renta,Licenciatura
MALO,71055,Alto,4,94,0,52,Familiares,Licenciatura
MALO,65684,Alto,4,94,0,52,Hipoteca,Posgrado
MALO,61470,Alto,2,95,0,52,Familiares,Preparatoria
MALO,48711,Alto,3,95,0,52,Familiares,Posgrado
MALO,67211,Alto,4,95,0,52,Hipoteca,Licenciatura
MALO,59948,Alto,3,95,0,52,Propia,Posgrado
MALO,52675,Alto,3,95,0,52,Propia,Posgrado
MALO,70455,Alto,3,96,0,52,Propia,Preparatoria
MALO,66757,Alto,3,96,0,52,Hipoteca,Posgrado
MALO,61656,Alto,2,96,0,52,Propia,Preparatoria
MALO,48071,Alto,1,96,0,52,Propia,Preparatoria
MALO,68310,Alto,3,96,0,52,Hipoteca,Preparatoria
MALO,60130,Alto,3,96,0,52,Propia,Preparatoria
MALO,51983,Alto,4,96,0,52,Propia,Licenciatura
MALO,71606,Alto,4,96,0,52,Hipoteca,Licenciatura
MALO,70272,Alto,4,96,0,52,Familiares,Preparatoria
MALO,60694,Alto,5,96,0,52,Renta,Preparatoria
MALO,53728,Alto,3,97,0,52,Propia,Posgrado
MALO,73664,Alto,2,97,0,52,Propia,Licenciatura
MALO,66950,Alto,4,97,0,52,Propia,Preparatoria
MALO,63187,Alto,1,97,0,52,Hipoteca,Preparatoria
MALO,50500,Alto,2,97,0,52,Renta,Preparatoria
MALO,69159,Alto,5,97,0,52,Propia,Preparatoria
MALO,61332,Alto,5,97,0,52,Hipoteca,Licenciatura
MALO,54350,Alto,4,97,0,52,Familiares,Posgrado
MALO,72497,Alto,2,98,0,52,Hipoteca,Posgrado
MALO,67654,Alto,3,98,0,52,Propia,Posgrado
MALO,63918,Alto,1,98,0,52,Renta,Licenciatura
MALO,50361,Alto,5,99,0,52,Familiares,Licenciatura
MALO,69557,Alto,3,99,0,52,Hipoteca,Licenciatura
MALO,62336,Alto,2,99,0,52,Propia,Licenciatura
MALO,53744,Alto,4,99,0,52,Propia,Preparatoria
MALO,72568,Alto,3,99,0,52,Hipoteca,Preparatoria
MALO,68761,Alto,1,99,0,52,Familiares,Licenciatura
MALO,63205,Alto,3,99,0,52,Renta,Posgrado
MALO,49749,Alto,4,99,0,52,Propia,Preparatoria
MALO,70359,Alto,5,99,0,52,Hipoteca,Preparatoria
MALO,62228,Alto,3,99,0,52,Propia,Licenciatura
MALO,53543,Alto,2,99,0,52,Propia,Licenciatura
MALO,73406,Alto,3,100,0,52,Propia,Posgrado
MALO,68642,Alto,1,100,0,52,Hipoteca,Licenciatura
MALO,62969,Alto,2,100,0,52,Familiares,Licenciatura
MALO,50323,Alto,1,100,0,52,Propia,Posgrado
MALO,70907,Alto,3,100,0,52,Propia,Posgrado
MALO,61702,Alto,3,100,0,52,Hipoteca,Licenciatura
MALO,54159,Alto,3,101,0,52,Hipoteca,Preparatoria
MALO,74329,Alto,0,101,0,52,Renta,Preparatoria
MALO,67420,Alto,1,101,0,52,Hipoteca,Licenciatura
MALO,63694,Alto,3,101,0,52,Hipoteca,Licenciatura
MALO,50956,Alto,0,120,0,52,Hipoteca,Licenciatura
MALO,68988,Alto,0,120,0,52,Renta,Preparatoria
MALO,62709,Alto,3,124,0,52,Familiares,Preparatoria
MALO,54842,Alto,0,141,0,52,Hipoteca,Licenciatura
MALO,71975,Alto,0,143,0,52,Hipoteca,Posgrado
BUENO,69172,Bajo,0,187,703,52,Renta,Preparatoria
BUENO,64497,Bajo,0,201,739,52,Hipoteca,Posgrado
BUENO,49342,Bajo,0,207,741,52,Propia,Secundaria
REGULAR,70781,Mínimo,0,208,767,52,Renta,Licenciatura
REGULAR,63499,Medio ,0,212,685,52,Hipoteca,Posgrado
BUENO,53610,Bajo,0,212,740,52,Propia,Licenciatura
BUENO,73497,Bajo,0,214,714,52,Hipoteca,Licenciatura
REGULAR,69712,Mínimo,0,214,798,52,Propia,Licenciatura
BUENO,63048,Bajo,0,215,711,52,Renta,Preparatoria
REGULAR,50385,Medio ,0,217,690,52,Propia,Licenciatura
BUENO,71333,Bajo,0,217,729,52,Hipoteca,Posgrado
BUENO,61488,Mínimo,0,218,762,52,Familiares,Licenciatura
BUENO,54485,Bajo,0,219,727,52,Renta,Licenciatura
BUENO,74776,Bajo,0,220,727,52,Familiares,Preparatoria
REGULAR,68147,Bajo,0,220,733,52,Propia,Preparatoria
BUENO,64382,Bajo,0,220,738,52,Familiares,Posgrado
REGULAR,50778,Medio ,0,221,697,52,Renta,Preparatoria
REGULAR,69731,Mínimo,0,222,795,52,Propia,Posgrado
REGULAR,62788,Medio ,0,224,692,52,Renta,Posgrado
REGULAR,54910,Bajo,0,224,711,52,Familiares,Preparatoria
BUENO,73097,Bajo,0,224,741,52,Hipoteca,Licenciatura
BUENO,69260,Mínimo,0,224,779,52,Renta,Preparatoria
BUENO,64577,Bajo,0,228,717,52,Familiares,Licenciatura
BUENO,50111,Bajo,0,231,733,52,Hipoteca,Posgrado
BUENO,70870,Bajo,0,231,733,52,Hipoteca,Licenciatura
REGULAR,62978,Mínimo,0,233,786,52,Propia,Preparatoria
BUENO,54188,Bajo,0,234,712,52,Propia,Licenciatura
REGULAR,74291,Bajo,0,235,720,52,Renta,Posgrado
BUENO,69469,Bajo,0,239,718,52,Propia,Licenciatura
BUENO,63728,Mínimo,0,242,779,52,Renta,Licenciatura
REGULAR,51415,Mínimo,0,243,781,52,Familiares,Preparatoria
BUENO,70749,Mínimo,0,244,772,52,Hipoteca,Posgrado
REGULAR,61856,Mínimo,0,246,773,52,Hipoteca,Licenciatura
REGULAR,55598,Bajo,0,247,746,52,Renta,Preparatoria
BUENO,74164,Bajo,0,252,701,52,Familiares,Licenciatura
BUENO,68555,Bajo,0,254,734,52,Renta,Posgrado
REGULAR,65697,Mínimo,0,256,770,52,Propia,Licenciatura
BUENO,50843,Mínimo,0,258,757,52,Renta,Posgrado
BUENO,69818,Bajo,0,263,714,52,Familiares,Licenciatura
BUENO,63767,Bajo,0,265,740,52,Renta,Preparatoria
MALO,54979,Alto,4,89,0,53,Hipoteca,Posgrado
MALO,73188,Alto,5,89,0,53,Familiares,Licenciatura
MALO,70340,Alto,5,89,0,53,Familiares,Preparatoria
MALO,64658,Alto,4,89,0,53,Renta,Licenciatura
MALO,50173,Alto,5,89,0,53,Renta,Posgrado
MALO,71975,Alto,5,89,0,53,Familiares,Posgrado
MALO,63058,Alto,5,89,0,53,Familiares,Preparatoria
MALO,54256,Alto,4,89,0,53,Hipoteca,Licenciatura
MALO,75449,Alto,5,90,0,53,Familiares,Posgrado
MALO,69557,Alto,3,90,0,53,Hipoteca,Posgrado
MALO,63807,Alto,3,90,0,53,Hipoteca,Posgrado
MALO,51724,Alto,2,90,0,53,Familiares,Licenciatura
MALO,72193,Alto,2,90,0,53,Familiares,Posgrado
MALO,62822,Alto,2,90,0,53,Renta,Licenciatura
MALO,54882,Alto,3,90,0,53,Familiares,Preparatoria
MALO,75319,Alto,1,90,0,53,Familiares,Preparatoria
MALO,69297,Alto,1,90,0,53,Hipoteca,Posgrado
MALO,64544,Alto,4,91,0,53,Familiares,Preparatoria
MALO,51634,Alto,5,91,0,53,Renta,Preparatoria
MALO,70908,Alto,4,91,0,53,Familiares,Posgrado
MALO,62946,Alto,3,91,0,53,Hipoteca,Posgrado
MALO,55835,Alto,3,91,0,53,Hipoteca,Preparatoria
MALO,74330,Alto,4,91,0,53,Hipoteca,Preparatoria
MALO,70095,Alto,2,91,0,53,Hipoteca,Preparatoria
MALO,65355,Alto,5,91,0,53,Propia,Preparatoria
MALO,50715,Alto,5,91,0,53,Propia,Licenciatura
MALO,71725,Alto,5,91,0,53,Hipoteca,Preparatoria
MALO,63737,Alto,5,92,0,53,Renta,Licenciatura
MALO,54842,Alto,5,92,0,53,Propia,Posgrado
MALO,75187,Alto,3,92,0,53,Propia,Preparatoria
MALO,74488,Alto,1,92,0,53,Renta,Posgrado
MALO,64032,Alto,5,92,0,53,Familiares,Licenciatura
MALO,56415,Alto,4,92,0,53,Propia,Posgrado
MALO,78084,Alto,2,92,0,53,Hipoteca,Licenciatura
MALO,70632,Alto,3,92,0,53,Hipoteca,Posgrado
MALO,66347,Alto,1,93,0,53,Renta,Posgrado
MALO,53530,Alto,4,93,0,53,Propia,Posgrado
MALO,72963,Alto,4,93,0,53,Renta,Posgrado
MALO,64399,Alto,4,93,0,53,Propia,Preparatoria
MALO,57611,Alto,3,93,0,53,Familiares,Preparatoria
MALO,76485,Alto,2,93,0,53,Propia,Posgrado
MALO,71037,Alto,3,94,0,53,Propia,Posgrado
MALO,67753,Alto,4,94,0,53,Renta,Posgrado
MALO,53131,Alto,4,95,0,53,Propia,Preparatoria
MALO,73034,Alto,1,95,0,53,Propia,Posgrado
MALO,66076,Alto,3,95,0,53,Renta,Posgrado
MALO,56700,Alto,2,95,0,53,Propia,Preparatoria
MALO,76197,Alto,4,95,0,53,Familiares,Preparatoria
MALO,72886,Alto,1,95,0,53,Renta,Licenciatura
MALO,66682,Alto,2,95,0,53,Renta,Posgrado
MALO,52236,Alto,2,96,0,53,Propia,Licenciatura
MALO,74581,Alto,4,96,0,53,Propia,Licenciatura
MALO,65650,Alto,2,96,0,53,Propia,Licenciatura
MALO,56220,Alto,2,96,0,53,Familiares,Licenciatura
MALO,77810,Alto,4,96,0,53,Hipoteca,Posgrado
MALO,72417,Alto,5,96,0,53,Familiares,Preparatoria
MALO,66117,Alto,4,97,0,53,Hipoteca,Preparatoria
MALO,53342,Alto,3,97,0,53,Propia,Posgrado
MALO,74806,Alto,3,97,0,53,Hipoteca,Preparatoria
MALO,64787,Alto,3,98,0,53,Familiares,Posgrado
MALO,57409,Alto,3,98,0,53,Renta,Preparatoria
MALO,78417,Alto,4,98,0,53,Propia,Licenciatura
MALO,70791,Alto,3,98,0,53,Familiares,Preparatoria
MALO,67516,Alto,2,98,0,53,Propia,Posgrado
MALO,53758,Alto,5,99,0,53,Renta,Licenciatura
MALO,72437,Alto,5,99,0,53,Propia,Licenciatura
MALO,66471,Alto,3,99,0,53,Hipoteca,Posgrado
MALO,57858,Alto,2,99,0,53,Hipoteca,Posgrado
MALO,75573,Alto,4,99,0,53,Renta,Posgrado
MALO,73323,Alto,4,99,0,53,Renta,Preparatoria
MALO,68044,Alto,3,100,0,53,Hipoteca,Preparatoria
MALO,51809,Alto,2,100,0,53,Hipoteca,Preparatoria
MALO,75028,Alto,2,100,0,53,Familiares,Licenciatura
MALO,66991,Alto,2,100,0,53,Familiares,Licenciatura
MALO,56291,Alto,3,100,0,53,Hipoteca,Licenciatura
MALO,77907,Alto,4,100,0,53,Renta,Licenciatura
MALO,73546,Alto,1,100,0,53,Propia,Licenciatura
MALO,66201,Alto,1,101,0,53,Familiares,Licenciatura
MALO,53409,Alto,2,101,0,53,Renta,Licenciatura
MALO,75256,Alto,1,101,0,53,Hipoteca,Licenciatura
MALO,65177,Alto,0,101,0,53,Hipoteca,Licenciatura
MALO,57482,Alto,0,101,0,53,Familiares,Preparatoria
MALO,78514,Alto,0,101,0,53,Renta,Preparatoria
MALO,72235,Alto,0,121,0,53,Propia,Posgrado
MALO,67923,Alto,3,124,0,53,Propia,Licenciatura
MALO,53317,Alto,3,154,0,53,Familiares,Licenciatura
BUENO,73915,Bajo,2,161,702,53,Familiares,Licenciatura
BUENO,66242,Bajo,1,182,734,53,Propia,Licenciatura
BUENO,57655,Mínimo,0,184,757,53,Renta,Licenciatura
REGULAR,77483,Medio ,0,188,680,53,Familiares,Licenciatura
REGULAR,73069,Medio ,0,198,668,53,Propia,Licenciatura
BUENO,67806,Mínimo,0,204,758,53,Familiares,Licenciatura
REGULAR,53118,Bajo,0,208,727,53,Familiares,Licenciatura
BUENO,74768,Bajo,0,209,706,53,Familiares,Preparatoria
BUENO,66127,Bajo,0,212,741,53,Renta,Licenciatura
REGULAR,57439,Bajo,0,220,740,53,Familiares,Posgrado
REGULAR,78377,Mínimo,0,220,790,53,Hipoteca,Preparatoria
BUENO,72943,Bajo,0,221,737,53,Renta,Licenciatura
REGULAR,67552,Mínimo,0,221,794,53,Propia,Posgrado
REGULAR,54242,Bajo,0,222,744,53,Familiares,Preparatoria
BUENO,74287,Mínimo,0,223,754,53,Familiares,Posgrado
REGULAR,65567,Medio ,0,224,694,53,Familiares,Posgrado
BUENO,58656,Bajo,0,224,726,53,Renta,Preparatoria
BUENO,77872,Mínimo,0,227,768,53,Propia,Posgrado
BUENO,72668,Bajo,0,228,707,53,Renta,Licenciatura
BUENO,69311,Bajo,0,233,727,53,Familiares,Posgrado
REGULAR,53385,Bajo,0,236,723,53,Renta,Preparatoria
BUENO,74007,Bajo,0,238,708,53,Hipoteca,Posgrado
REGULAR,67274,Bajo,0,241,740,53,Familiares,Preparatoria
BUENO,57728,Bajo,0,243,703,53,Propia,Posgrado
BUENO,77579,Bajo,0,246,723,53,Hipoteca,Preparatoria
BUENO,74209,Bajo,0,248,745,53,Renta,Posgrado
BUENO,67891,Mínimo,0,254,760,53,Hipoteca,Posgrado
BUENO,53184,Bajo,0,256,742,53,Hipoteca,Posgrado
REGULAR,75934,Medio ,0,268,690,53,Hipoteca,Licenciatura
MALO,66211,Alto,4,89,0,54,Renta,Preparatoria
MALO,57511,Alto,5,89,0,54,Propia,Licenciatura
MALO,79599,Alto,4,89,0,54,Renta,Licenciatura
MALO,73035,Alto,4,89,0,54,Hipoteca,Licenciatura
MALO,67636,Alto,4,89,0,54,Renta,Posgrado
MALO,54569,Alto,5,89,0,54,Familiares,Licenciatura
MALO,75803,Alto,3,90,0,54,Propia,Licenciatura
MALO,66591,Alto,2,90,0,54,Renta,Licenciatura
MALO,57900,Alto,3,90,0,54,Renta,Preparatoria
MALO,79085,Alto,4,90,0,54,Propia,Posgrado
MALO,73455,Alto,5,91,0,54,Familiares,Licenciatura
MALO,68094,Alto,3,91,0,54,Hipoteca,Posgrado
MALO,54216,Alto,2,91,0,54,Renta,Posgrado
MALO,75163,Alto,3,91,0,54,Hipoteca,Posgrado
MALO,66408,Alto,4,91,0,54,Hipoteca,Preparatoria
MALO,58627,Alto,5,91,0,54,Familiares,Preparatoria
MALO,78790,Alto,3,92,0,54,Propia,Posgrado
MALO,73950,Alto,2,92,0,54,Propia,Posgrado
MALO,68623,Alto,4,92,0,54,Hipoteca,Preparatoria
MALO,53758,Alto,5,92,0,54,Renta,Preparatoria
MALO,75670,Alto,2,92,0,54,Renta,Posgrado
MALO,66924,Alto,3,92,0,54,Hipoteca,Posgrado
MALO,58132,Alto,2,93,0,54,Familiares,Posgrado
MALO,79322,Alto,3,93,0,54,Propia,Preparatoria
MALO,78213,Alto,2,93,0,54,Renta,Posgrado
MALO,67874,Alto,4,93,0,54,Hipoteca,Preparatoria
MALO,59518,Alto,5,93,0,54,Renta,Preparatoria
MALO,81988,Alto,3,93,0,54,Hipoteca,Posgrado
MALO,74870,Alto,3,93,0,54,Familiares,Posgrado
MALO,69996,Alto,5,94,0,54,Renta,Licenciatura
MALO,56206,Alto,1,94,0,54,Hipoteca,Licenciatura
MALO,77341,Alto,3,94,0,54,Familiares,Preparatoria
MALO,67941,Alto,1,94,0,54,Propia,Preparatoria
MALO,60491,Alto,5,95,0,54,Renta,Licenciatura
MALO,81074,Alto,4,95,0,54,Renta,Licenciatura
MALO,74944,Alto,1,95,0,54,Propia,Preparatoria
MALO,71141,Alto,2,95,0,54,Renta,Posgrado
MALO,56319,Alto,2,95,0,54,Propia,Preparatoria
MALO,77051,Alto,3,96,0,54,Hipoteca,Preparatoria
MALO,69379,Alto,1,96,0,54,Propia,Secundaria
MALO,60102,Alto,4,96,0,54,Hipoteca,Preparatoria
MALO,80387,Alto,4,96,0,54,Familiares,Licenciatura
MALO,76531,Alto,3,96,0,54,Familiares,Posgrado
MALO,70683,Alto,2,96,0,54,Propia,Posgrado
MALO,55109,Alto,5,96,0,54,Hipoteca,Preparatoria
MALO,78310,Alto,4,97,0,54,Hipoteca,Posgrado
MALO,69589,Alto,1,97,0,54,Hipoteca,Licenciatura
MALO,59312,Alto,2,97,0,54,Propia,Preparatoria
MALO,81701,Alto,2,97,0,54,Propia,Posgrado
MALO,76762,Alto,4,97,0,54,Propia,Licenciatura
MALO,69754,Alto,3,98,0,54,Hipoteca,Posgrado
MALO,56009,Alto,4,98,0,54,Familiares,Preparatoria
MALO,79295,Alto,4,98,0,54,Propia,Preparatoria
MALO,68351,Alto,2,98,0,54,Familiares,Posgrado
MALO,60279,Alto,3,99,0,54,Hipoteca,Posgrado
MALO,83122,Alto,5,99,0,54,Hipoteca,Posgrado
MALO,74684,Alto,5,99,0,54,Renta,Preparatoria
MALO,70892,Alto,4,99,0,54,Hipoteca,Preparatoria
MALO,56984,Alto,1,99,0,54,Propia,Posgrado
MALO,76421,Alto,2,99,0,54,Renta,Preparatoria
MALO,69795,Alto,4,99,0,54,Propia,Preparatoria
MALO,61329,Alto,3,100,0,54,Hipoteca,Posgrado
MALO,79730,Alto,3,100,0,54,Hipoteca,Posgrado
MALO,76989,Alto,0,100,0,54,Propia,Preparatoria
MALO,72127,Alto,2,100,0,54,Hipoteca,Preparatoria
MALO,54658,Alto,4,101,0,54,Familiares,Preparatoria
MALO,78779,Alto,0,101,0,54,Hipoteca,Licenciatura
MALO,71011,Alto,2,101,0,54,Propia,Preparatoria
MALO,59387,Alto,0,101,0,54,Renta,Preparatoria
MALO,81802,Alto,2,101,0,54,Familiares,Posgrado
MALO,77959,Alto,0,122,0,54,Familiares,Licenciatura
MALO,69842,Alto,0,123,0,54,Renta,Posgrado
MALO,56079,Alto,0,125,0,54,Familiares,Licenciatura
MALO,79772,Alto,0,132,0,54,Renta,Preparatoria
MALO,68762,Alto,1,134,0,54,Propia,Preparatoria
MALO,60356,Alto,1,134,0,54,Propia,Licenciatura
REGULAR,83225,Bajo,1,166,711,54,Hipoteca,Preparatoria
BUENO,76208,Mínimo,0,183,769,54,Propia,Posgrado
BUENO,71319,Bajo,0,185,723,54,Renta,Preparatoria
BUENO,56516,Bajo,0,186,710,54,Renta,Posgrado
REGULAR,77980,Mínimo,0,189,790,54,Propia,Licenciatura
BUENO,70216,Bajo,0,193,737,54,Propia,Licenciatura
REGULAR,60826,Bajo,0,194,703,54,Propia,Posgrado
BUENO,81357,Bajo,0,194,711,54,Hipoteca,Licenciatura
REGULAR,77453,Mínimo,0,196,794,54,Renta,Preparatoria
BUENO,71535,Bajo,0,197,710,54,Familiares,Posgrado
REGULAR,55774,Mínimo,0,203,776,54,Renta,Preparatoria
REGULAR,79254,Mínimo,0,207,788,54,Hipoteca,Posgrado
REGULAR,69764,Medio ,0,208,685,54,Propia,Preparatoria
BUENO,60311,Bajo,0,209,750,54,Familiares,Posgrado
BUENO,83080,Bajo,0,210,713,54,Renta,Preparatoria
BUENO,76955,Bajo,0,215,731,54,Hipoteca,Posgrado
BUENO,70929,Bajo,0,215,744,54,Propia,Licenciatura
BUENO,57497,Bajo,0,215,749,54,Familiares,Preparatoria
REGULAR,78373,Alto,0,217,639,54,Hipoteca,Posgrado
REGULAR,68845,Mínimo,0,218,803,54,Familiares,Licenciatura
REGULAR,62175,Bajo,0,220,727,54,Familiares,Posgrado
REGULAR,82155,Medio ,0,222,690,54,Propia,Preparatoria
BUENO,76301,Bajo,0,222,715,54,Propia,Licenciatura
BUENO,73469,Mínimo,0,222,758,54,Familiares,Posgrado
REGULAR,56321,Mínimo,0,222,800,54,Hipoteca,Posgrado
REGULAR,77707,Medio ,0,227,689,54,Familiares,Posgrado
BUENO,71311,Bajo,0,229,736,54,Hipoteca,Posgrado
BUENO,60903,Bajo,0,231,750,54,Renta,Posgrado
BUENO,81458,Bajo,0,232,712,54,Hipoteca,Licenciatura
REGULAR,78661,Medio ,0,236,690,54,Propia,Licenciatura
BUENO,71625,Bajo,0,236,731,54,Renta,Posgrado
BUENO,55843,Bajo,0,237,721,54,Propia,Licenciatura
REGULAR,80490,Mínimo,0,238,776,54,Familiares,Posgrado
BUENO,69852,Bajo,0,239,707,54,Familiares,Posgrado
REGULAR,60386,Mínimo,0,240,773,54,Propia,Posgrado
REGULAR,84375,Mínimo,0,241,784,54,Familiares,Posgrado
REGULAR,77052,Mínimo,0,241,785,54,Familiares,Licenciatura
BUENO,71017,Mínimo,0,242,772,54,Renta,Preparatoria
BUENO,57843,Bajo,0,245,738,54,Hipoteca,Preparatoria
REGULAR,79972,Bajo,0,246,740,54,Familiares,Posgrado
REGULAR,69920,Mínimo,0,247,789,54,Familiares,Secundaria
BUENO,61374,Bajo,0,248,750,54,Renta,Preparatoria
REGULAR,83434,Bajo,0,251,740,54,Propia,Preparatoria
BUENO,77127,Bajo,0,271,722,54,Hipoteca,Preparatoria
BUENO,72179,Bajo,0,272,714,54,Propia,Licenciatura
BUENO,57198,Mínimo,0,278,757,54,Hipoteca,Preparatoria
MALO,78921,Alto,4,89,0,55,Propia,Licenciatura
MALO,70392,Alto,5,89,0,55,Renta,Preparatoria
MALO,61852,Alto,5,89,0,55,Familiares,Preparatoria
MALO,82730,Alto,5,89,0,55,Propia,Licenciatura
MALO,78387,Alto,4,89,0,55,Familiares,Posgrado
MALO,72397,Alto,3,90,0,55,Propia,Preparatoria
MALO,56446,Alto,3,90,0,55,Renta,Preparatoria
MALO,80210,Alto,1,90,0,55,Familiares,Licenciatura
MALO,70605,Alto,3,90,0,55,Propia,Licenciatura
MALO,61039,Alto,2,90,0,55,Propia,Preparatoria
MALO,84081,Alto,4,90,0,55,Hipoteca,Licenciatura
MALO,82515,Alto,5,91,0,55,Propia,Licenciatura
MALO,71268,Alto,3,91,0,55,Familiares,Posgrado
MALO,63089,Alto,5,91,0,55,Hipoteca,Preparatoria
MALO,86497,Alto,4,91,0,55,Propia,Preparatoria
MALO,78614,Alto,5,91,0,55,Propia,Posgrado
MALO,74195,Alto,3,92,0,55,Propia,Preparatoria
MALO,59297,Alto,3,92,0,55,Renta,Posgrado
MALO,81208,Alto,1,92,0,55,Propia,Preparatoria
MALO,72017,Alto,3,92,0,55,Propia,Preparatoria
MALO,63818,Alto,2,92,0,55,Propia,Posgrado
MALO,85127,Alto,3,92,0,55,Hipoteca,Preparatoria
MALO,79440,Alto,2,93,0,55,Renta,Posgrado
MALO,75053,Alto,3,93,0,55,Familiares,Preparatoria
MALO,59134,Alto,2,93,0,55,Propia,Licenciatura
MALO,81674,Alto,5,93,0,55,Hipoteca,Preparatoria
MALO,73195,Alto,4,94,0,55,Propia,Licenciatura
MALO,63107,Alto,4,94,0,55,Renta,Licenciatura
MALO,85211,Alto,3,94,0,55,Renta,Secundaria
MALO,80740,Alto,3,94,0,55,Renta,Posgrado
MALO,74217,Alto,5,94,0,55,Renta,Preparatoria
MALO,58416,Alto,2,95,0,55,Propia,Posgrado
MALO,82617,Alto,4,95,0,55,Renta,Preparatoria
MALO,73069,Alto,2,95,0,55,Familiares,Posgrado
MALO,62870,Alto,2,95,0,55,Familiares,Posgrado
MALO,86194,Alto,2,95,0,55,Hipoteca,Preparatoria
MALO,80600,Alto,4,95,0,55,Renta,Posgrado
MALO,73939,Alto,4,95,0,55,Propia,Preparatoria
MALO,59090,Alto,2,95,0,55,Propia,Licenciatura
MALO,83260,Alto,3,96,0,55,Hipoteca,Licenciatura
MALO,72452,Alto,3,96,0,55,Familiares,Licenciatura
