STATUS_SOLICITUD,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_SALDOS_TOTAL,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
Aprobada,Aprobado,BUENO,28000,67891,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Mínimo,0.5,0,254,760,0,0,0,0,53,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,32000,53184,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,0,Bajo,0.78,0,256,742,0,0,0,0,53,Hipoteca,Posgrado
Aprobada,Aprobado,REGULAR,23000,75934,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Medio ,1.1,0,268,690,0,0,0,0,53,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,66211,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,89,0,1,2139,250,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,57511,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,54,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,79599,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,423,0,0,54,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,73035,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,54,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,67636,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,54,Renta,Posgrado
Rechazada,Rechazado,MALO,0,54569,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,54,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,75803,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,90,0,1,8925,1920,154204,54,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,66591,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,90,0,0,0,0,0,54,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,57900,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,10000,Alto,0.0,3,90,0,0,5691,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,79085,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,90,0,0,0,0,0,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,73455,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,91,0,1,2496,480,0,54,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,68094,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,91,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,54216,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,91,0,0,0,0,0,54,Renta,Posgrado
Rechazada,Rechazado,MALO,0,75163,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,91,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,66408,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,91,0,0,0,0,25349,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,58627,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,91,0,8,46733,37960,0,54,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,78790,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,73950,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,92,0,0,0,0,0,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,68623,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,92,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,53758,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,92,0,0,0,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,75670,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,92,0,0,0,0,0,54,Renta,Posgrado
Rechazada,Rechazado,MALO,0,66924,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,58132,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,93,0,0,0,0,0,54,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,79322,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,93,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,78213,INVERSIONES,NO_CLIENTE,0,Alto,0.0,2,93,0,0,0,0,0,54,Renta,Posgrado
Rechazada,Rechazado,MALO,0,67874,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,93,0,1,18949,990,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,59518,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,93,0,0,0,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,81988,SIN COMPROBANTE,NO_CLIENTE,0,Alto,0.0,3,93,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,74870,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,93,0,8,7079,7079,0,54,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,69996,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,94,0,0,1411,0,0,54,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,56206,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,94,0,0,0,0,0,54,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,77341,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,94,0,0,0,0,0,54,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,67941,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,94,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,60491,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,95,0,0,4042,0,0,54,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,81074,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,95,0,0,0,0,0,54,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,74944,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,95,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,71141,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,95,0,0,0,0,0,54,Renta,Posgrado
Rechazada,Rechazado,MALO,0,56319,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,95,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,77051,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,96,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,69379,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,1,96,0,0,0,0,0,54,Propia,Secundaria
Rechazada,Rechazado,MALO,0,60102,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,96,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,80387,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,96,0,0,0,0,0,54,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,76531,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,96,0,0,0,0,0,54,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,70683,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,20700,Alto,0.0,2,96,0,2,11827,1150,0,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,55109,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,96,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,78310,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,97,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,69589,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,97,0,0,0,0,0,54,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,59312,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,97,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,81701,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,97,0,0,0,0,3766,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,76762,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,97,0,0,0,0,0,54,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,69754,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,98,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,56009,SIN COMPROBANTE,NO_CLIENTE,0,Alto,0.0,4,98,0,0,0,0,0,54,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,79295,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,98,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,68351,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,98,0,0,0,0,0,54,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,60279,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,23500,Alto,0.0,3,99,0,1,5770,300,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,83122,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,99,0,0,0,0,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,74684,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,99,0,0,0,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,70892,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,99,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,56984,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,1,99,0,0,0,0,0,54,Propia,Posgrado
Rechazada,Rechazado,MALO,0,76421,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,99,0,0,0,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,69795,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,99,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,61329,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,100,0,1,25276,1150,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,79730,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,100,0,1,944,411,0,54,Hipoteca,Posgrado
Rechazada,Rechazado,MALO,0,76989,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,100,0,0,0,0,1513,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,72127,INVERSIONES,NO_CLIENTE,0,Alto,0.0,2,100,0,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,54658,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,101,0,0,0,0,0,54,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,78779,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,54,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,71011,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,101,0,0,0,0,0,54,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,59387,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,101,0,0,0,0,0,54,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,81802,PAGOS PROV SEMESTRALES PF,NO_CLIENTE,0,Alto,0.0,2,101,0,0,0,0,0,54,Familiares,Posgrado
Pendiente,Pre-Aprobado,MALO,1,77959,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,122,0,0,0,0,0,54,Familiares,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,69842,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,0,123,0,0,0,0,0,54,Renta,Posgrado
Pendiente,Pre-Aprobado,MALO,1,56079,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,125,0,0,0,0,0,54,Familiares,Licenciatura
Pendiente,Pre-Aprobado,MALO,1,79772,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,0,132,0,0,0,0,0,54,Renta,Preparatoria
Pendiente,Pre-Aprobado,MALO,1,68762,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,1,134,0,0,0,0,0,54,Propia,Preparatoria
Pendiente,Pre-Aprobado,MALO,1,60356,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,134,0,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,15400,83225,RECIBOS DE NOMINA,CLIENTE_BANCO,8700,Bajo,0.31,1,166,711,1,7016,410,0,54,Hipoteca,Preparatoria
Aprobada,Aprobado,BUENO,4000,76208,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Mínimo,0.41,0,183,769,0,0,0,0,54,Propia,Posgrado
Aprobada,Aprobado,BUENO,9899,71319,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,122000,Bajo,0.54,0,185,723,0,77260,0,0,54,Renta,Preparatoria
Aprobada,Aprobado,BUENO,50000,56516,RECIBOS DE NOMINA,CLIENTE_BANCO,10000,Bajo,1.08,0,186,710,0,7556,0,0,54,Renta,Posgrado
Aprobada,Aprobado,REGULAR,9100,77980,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.2,0,189,790,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,BUENO,7000,70216,INVERSIONES,NO_CLIENTE,0,Bajo,0.63,0,193,737,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,81000,60826,RECIBOS DE NOMINA,CLIENTE_BANCO,4000,Bajo,0.39,0,194,703,1,385,250,0,54,Propia,Posgrado
Aprobada,Aprobado,BUENO,9899,81357,RECIBOS DE NOMINA,CLIENTE_BANCO,19100,Bajo,0.65,0,194,711,0,103,0,0,54,Hipoteca,Licenciatura
Aprobada,Aprobado,REGULAR,7000,77453,INVERSIONES,NO_CLIENTE,0,Mínimo,0.16,0,196,794,0,0,0,0,54,Renta,Preparatoria
Aprobada,Aprobado,BUENO,6000,71535,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,1.0,0,197,710,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,30999,55774,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,7100,Mínimo,0.34,0,203,776,0,0,0,0,54,Renta,Preparatoria
Aprobada,Aprobado,REGULAR,2999,79254,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.32,0,207,788,0,0,0,0,54,Hipoteca,Posgrado
Aprobada,Aprobado,REGULAR,9899,69764,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,41999,Medio ,0.45,0,208,685,0,37886,0,0,54,Propia,Preparatoria
Aprobada,Aprobado,BUENO,50000,60311,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Bajo,0.6,0,209,750,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,BUENO,9899,83080,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,10200,Bajo,1.0,0,210,713,1,6996,250,0,54,Renta,Preparatoria
Aprobada,Aprobado,BUENO,36000,76955,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,15000,Bajo,0.61,0,215,731,0,6889,0,0,54,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,49999,70929,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,40000,Bajo,1.0,0,215,744,1,2930,500,0,54,Propia,Licenciatura
Aprobada,Aprobado,BUENO,30000,57497,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.51,0,215,749,0,0,0,0,54,Familiares,Preparatoria
Aprobada,Aprobado,REGULAR,9899,78373,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,34000,Alto,0.63,0,217,639,1,24705,1180,0,54,Hipoteca,Posgrado
Aprobada,Aprobado,REGULAR,7000,68845,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.17,0,218,803,0,0,0,0,54,Familiares,Licenciatura
Aprobada,Aprobado,REGULAR,24099,62175,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,65500,Bajo,0.23,0,220,727,1,19025,890,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,9899,82155,RECIBOS DE NOMINA,CLIENTE_BANCO,3000,Medio ,0.54,0,222,690,0,1214,0,0,54,Propia,Preparatoria
Aprobada,Aprobado,BUENO,6000,76301,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,1.05,0,222,715,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,BUENO,2999,73469,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.62,0,222,758,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,94000,56321,RECIBOS DE NOMINA,CLIENTE_BANCO,15000,Mínimo,0.2,0,222,800,0,0,0,0,54,Hipoteca,Posgrado
Aprobada,Aprobado,REGULAR,49999,77707,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Medio ,1.11,0,227,689,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,BUENO,2999,71311,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.74,0,229,736,0,0,0,8478,54,Hipoteca,Posgrado
Aprobada,Aprobado,BUENO,138000,60903,RECIBOS DE NOMINA,CLIENTE_BANCO,27500,Bajo,0.57,0,231,750,1,2679,350,0,54,Renta,Posgrado
Aprobada,Aprobado,BUENO,50000,81458,RECIBOS DE NOMINA,CLIENTE_BANCO,90500,Bajo,0.9,0,232,712,1,27125,1700,0,54,Hipoteca,Licenciatura
Aprobada,Aprobado,REGULAR,24400,78661,RECIBOS DE NOMINA,NO_CLIENTE,0,Medio ,1.1,0,236,690,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,BUENO,1999,71625,RECIBOS DE NOMINA,NO_CLIENTE,0,Bajo,0.79,0,236,731,0,0,0,0,54,Renta,Posgrado
Aprobada,Aprobado,BUENO,1999,55843,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.99,0,237,721,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,REGULAR,1999,80490,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.34,0,238,776,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,BUENO,26000,69852,RECIBOS DE NOMINA,NO_CLIENTE,0,Bajo,1.13,0,239,707,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,9899,60386,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,8100,Mínimo,0.37,0,240,773,0,0,0,0,54,Propia,Posgrado
Aprobada,Aprobado,REGULAR,45000,84375,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.26,0,241,784,0,0,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,49999,77052,RECIBOS DE NOMINA,NO_CLIENTE,0,Mínimo,0.35,0,241,785,0,0,0,0,54,Familiares,Licenciatura
Aprobada,Aprobado,BUENO,49999,71017,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,15000,Mínimo,0.5,0,242,772,0,0,0,520,54,Renta,Preparatoria
Aprobada,Aprobado,BUENO,49999,57843,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,53000,Bajo,0.8,0,245,738,0,0,0,0,54,Hipoteca,Preparatoria
Aprobada,Aprobado,REGULAR,9899,79972,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,12700,Bajo,0.2,0,246,740,0,3131,0,0,54,Familiares,Posgrado
Aprobada,Aprobado,REGULAR,4999,69920,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Mínimo,0.21,0,247,789,0,0,0,0,54,Familiares,Secundaria
Aprobada,Aprobado,BUENO,49999,61374,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,93000,Bajo,1.2,0,248,750,1,4656,1170,0,54,Renta,Preparatoria
Aprobada,Aprobado,REGULAR,49999,83434,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,50000,Bajo,0.36,0,251,740,1,3662,630,32047,54,Propia,Preparatoria
Aprobada,Aprobado,BUENO,4999,77127,RECIBOS DE NOMINA,CLIENTE_BANCO,0,Bajo,0.98,0,271,722,0,0,0,0,54,Hipoteca,Preparatoria
Aprobada,Aprobado,BUENO,49999,72179,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,54000,Bajo,0.47,0,272,714,0,0,0,0,54,Propia,Licenciatura
Aprobada,Aprobado,BUENO,9899,57198,PROPIEDAD ACTIVO FIJO,CLIENTE_BANCO,0,Mínimo,0.53,0,278,757,0,0,0,0,54,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,78921,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,89,0,0,44691,0,43447,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,70392,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,2,1613,500,0,55,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,61852,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,0,55,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,82730,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,89,0,0,0,0,20047,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,78387,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,89,0,0,0,0,0,55,Familiares,Posgrado
Cancelada,Rechazado,MALO,0,72397,SIN COMPROBANTE,NO_CLIENTE,0,Alto,0.0,3,90,0,0,0,0,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,56446,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,90,0,0,0,0,0,55,Renta,Preparatoria
Rechazada,Rechazado,MALO,0,80210,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,90,0,0,0,0,0,55,Familiares,Licenciatura
Rechazada,Rechazado,MALO,0,70605,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,5000,Alto,0.0,3,90,0,0,5237,0,0,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,61039,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,90,0,0,0,0,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,84081,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,90,0,0,0,0,0,55,Hipoteca,Licenciatura
Rechazada,Rechazado,MALO,0,82515,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,71268,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,91,0,1,2333,340,0,55,Familiares,Posgrado
Rechazada,Rechazado,MALO,0,63089,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,0,55,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,86497,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,91,0,0,0,0,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,78614,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,91,0,0,0,0,10021,55,Propia,Posgrado
Rechazada,Rechazado,MALO,0,74195,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,92,0,1,4729,380,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,59297,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,55,Renta,Posgrado
Rechazada,Rechazado,MALO,0,81208,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,1,92,0,0,0,0,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,72017,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,92,0,8,7240,7240,0,55,Propia,Preparatoria
Rechazada,Rechazado,MALO,0,63818,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,92,0,0,0,0,0,55,Propia,Posgrado
Rechazada,Rechazado,MALO,0,85127,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,92,0,0,0,0,0,55,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,79440,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,2,93,0,0,0,0,0,55,Renta,Posgrado
Rechazada,Rechazado,MALO,0,75053,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,3,93,0,0,0,0,0,55,Familiares,Preparatoria
Rechazada,Rechazado,MALO,0,59134,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,1,Alto,0.0,2,93,0,0,0,0,0,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,81674,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,93,0,0,0,0,0,55,Hipoteca,Preparatoria
Rechazada,Rechazado,MALO,0,73195,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,94,0,0,0,0,0,55,Propia,Licenciatura
Rechazada,Rechazado,MALO,0,63107,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,4,94,0,0,0,0,0,55,Renta,Licenciatura
Rechazada,Rechazado,MALO,0,85211,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,94,0,0,0,0,0,55,Renta,Secundaria
Rechazada,Rechazado,MALO,0,80740,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,3,94,0,0,0,0,0,55,Renta,Posgrado
Rechazada,Rechazado,MALO,0,74217,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,5,94,0,0,0,0,0,55,Renta,Preparatoria
Cancelada,Rechazado,MALO,0,58416,PROPIEDAD ACTIVO FIJO,NO_CLIENTE,0,Alto,0.0,2,95,0,0,0,0,0,55,Propia,Posgrado
Rechazada,Rechazado,MALO,0,82617,RECIBOS DE NOMINA,NO_CLIENTE,0,Alto,0.0,4,95,0,0,0,0,0,55,Renta,Preparatoria
